            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2457312.875000000, A.D. 2015-Oct-17 09:00:00.0000,  8.172011293101120E-01,  7.692621189733042E+03,  2.893611155499148E+01,  8.069666569373330E+00,  5.806163099189079E+01,  2.457312495001469E+06,  4.190253129777273E-03,  1.375738589920365E+02,  1.724030821471333E+02,  4.208243278911344E+04,  7.647224438849384E+04,  8.591366412728753E+04,
2457312.916666667, A.D. 2015-Oct-17 10:00:00.0000,  8.170351414672008E-01,  7.700944916458522E+03,  2.893089792730487E+01,  8.052239018378838E+00,  5.809339658383045E+01,  2.457312495046099E+06,  4.189160671949068E-03,  1.526028162142595E+02,  1.751648960922022E+02,  4.208974869935485E+04,  7.647855248225118E+04,  8.593606886710906E+04,
2457312.958333333, A.D. 2015-Oct-17 11:00:00.0000,  8.168534644740080E-01,  7.709688816432374E+03,  2.892562308206232E+01,  8.033211887199199E+00,  5.812397681517778E+01,  2.457312495087642E+06,  4.188266468517806E-03,  1.676329684921879E+02,  1.778342627842990E+02,  4.209573931764723E+04,  7.648178981886209E+04,  8.595441639304320E+04,
2457313.000000000, A.D. 2015-Oct-17 12:00:00.0000,  8.166683882526877E-01,  7.718348631778313E+03,  2.892060988787899E+01,  8.013442186216500E+00,  5.815242969002570E+01,  2.457313490137759E+06,  4.187559245744187E-03,  1.826656497639972E+02,  1.804661771296998E+02,  4.210047878931309E+04,  7.648260894684787E+04,  8.596893294485749E+04,
2457313.041666667, A.D. 2015-Oct-17 13:00:00.0000,  8.164914762056620E-01,  7.726450323967561E+03,  2.891612531024280E+01,  7.993848595050541E+00,  5.817803353746748E+01,  2.457313490302135E+06,  4.187027894241257E-03,  1.977019873782606E+02,  1.831109402898894E+02,  4.210404053288969E+04,  7.648163074181182E+04,  8.597984276511169E+04,
2457313.083333333, A.D. 2015-Oct-17 14:00:00.0000,  8.163328896977726E-01,  7.733581594167422E+03,  2.891236250657922E+01,  7.975337095133439E+00,  5.820032126064569E+01,  2.457313490427565E+06,  4.186659088751951E-03,  2.127428843690268E+02,  1.858195475746059E+02,  4.210651314457818E+04,  7.647944469498894E+04,  8.598741678470805E+04,
2457313.125000000, A.D. 2015-Oct-17 15:00:00.0000,  8.162007677786371E-01,  7.739420795079476E+03,  2.890942848273398E+01,  7.958724628559876E+00,  5.821909606466441E+01,  2.457313490518564E+06,  4.186435130253905E-03,  2.277890129449670E+02,  1.886493440696926E+02,  4.210801482434011E+04,  7.647660885360074E+04,  8.599201678736301E+04,
2457313.166666667, A.D. 2015-Oct-17 16:00:00.0000,  8.161007073809952E-01,  7.743762151543116E+03,  2.890733794592421E+01,  7.944662584684670E+00,  5.823442627557286E+01,  2.457313490580118E+06,  4.186331322048901E-03,  2.428408198747806E+02,  1.916714932252025E+02,  4.210871092139724E+04,  7.647365969125135E+04,  8.599414912621070E+04,
2457313.208333333, A.D. 2015-Oct-17 17:00:00.0000,  8.160353960976104E-01,  7.746536387475016E+03,  2.890601417832989E+01,  7.933560923552757E+00,  5.824661585020921E+01,  2.457313490617564E+06,  4.186311816942930E-03,  2.578985443713690E+02,  1.949827648739088E+02,  4.210884171818877E+04,  7.647114704890252E+04,  8.599454979512046E+04,
2457313.250000000, A.D. 2015-Oct-17 18:00:00.0000,  8.160044794725608E-01,  7.747826108480223E+03,  2.890529847179677E+01,  7.925511946369382E+00,  5.825614399663797E+01,  2.457313490636399E+06,  4.186321658025185E-03,  2.729622495925872E+02,  1.987268456685946E+02,  4.210877572600896E+04,  7.646972534353771E+04,  8.599434764165324E+04,
2457313.291666667, A.D. 2015-Oct-17 19:00:00.0000,  8.160048467123446E-01,  7.747875520296489E+03,  2.890497185998306E+01,  7.920209145478892E+00,  5.826355815018086E+01,  2.457313490642041E+06,  4.186269077700516E-03,  2.880318708424060E+02,  2.031378822237885E+02,  4.210912832135073E+04,  7.647038112240497E+04,  8.599542774678620E+04,
2457313.333333333, A.D. 2015-Oct-17 20:00:00.0000,  8.160074856188628E-01,  7.747678525892707E+03,  2.890465856294205E+01,  7.913934804766357E+00,  5.827267064655179E+01,  2.457313490648265E+06,  4.186338676437868E-03,  3.030992425726664E+02,  2.086418621873765E+02,  4.210866160480604E+04,  7.646964468371937E+04,  8.599399805519843E+04,
2457313.375000000, A.D. 2015-Oct-17 21:00:00.0000,  8.160133798311950E-01,  7.747277888324664E+03,  2.890451020169300E+01,  7.907633694301062E+00,  5.828230192199929E+01,  2.457313490653725E+06,  4.186462236483945E-03,  3.181668522336487E+02,  2.161458020650002E+02,  4.210783306534272E+04,  7.646838824236077E+04,  8.599146001191465E+04,
2457313.416666667, A.D. 2015-Oct-17 22:00:00.0000,  8.160203992558600E-01,  7.746744042717423E+03,  2.890485003913727E+01,  7.900518310238001E+00,  5.829311665411614E+01,  2.457313490658903E+06,  4.186655387554906E-03,  3.332350082849948E+02,  2.281252510530938E+02,  4.210653796064489E+04,  7.646633187857235E+04,  8.598749280156243E+04,
2457313.458333333, A.D. 2015-Oct-17 23:00:00.0000,  8.160301244935395E-01,  7.746275847275580E+03,  2.890783841978027E+01,  7.892333195809292E+00,  5.830441501718614E+01,  2.457313490664406E+06,  4.186702975795376E-03,  3.483048443249849E+02,  2.558766816986384E+02,  4.210621889018755E+04,  7.646616193309952E+04,  8.598651542305993E+04,
2457313.500000000, A.D. 2015-Oct-18 00:00:00.0000,  8.160667649668771E-01,  7.745769444318579E+03,  2.890495898187181E+01,  7.891208818360528E+00,  5.831319158789611E+01,  2.457313490671069E+06,  4.185862728657940E-03,  3.373887460258750E+00,  5.083986873935747E+01,  4.211185348272558E+04,  7.647793752113258E+04,  8.600377588479167E+04,
2457313.541666667, A.D. 2015-Oct-18 01:00:00.0000,  8.160676175793975E-01,  7.747957781584623E+03,  2.891045688453530E+01,  7.892464532002911E+00,  5.832942206781277E+01,  2.457313490675784E+06,  4.184060375335336E-03,  1.843334749400956E+01,  1.204303729290785E+02,  4.212394620033348E+04,  7.649993461908233E+04,  8.604082343604983E+04,
2457313.583333333, A.D. 2015-Oct-18 02:00:00.0000,  8.160141746456580E-01,  7.749830236737444E+03,  2.890758503018846E+01,  7.891722009024827E+00,  5.833860091115283E+01,  2.457313490676430E+06,  4.184367122329316E-03,  3.349818740372464E+01,  1.380908679992426E+02,  4.212188749764763E+04,  7.649394475855782E+04,  8.603451596751825E+04,
2457313.625000000, A.D. 2015-Oct-18 03:00:00.0000,  8.159685155163471E-01,  7.751584103429326E+03,  2.890452072371269E+01,  7.887143632515557E+00,  5.834921195135007E+01,  2.457313490674902E+06,  4.184504273729970E-03,  4.856405298858822E+01,  1.475447742295123E+02,  4.212096710070225E+04,  7.649035009797517E+04,  8.603169609840171E+04,
2457313.666666667, A.D. 2015-Oct-18 04:00:00.0000,  8.159276994551953E-01,  7.753196998399217E+03,  2.890180748377226E+01,  7.881097721327849E+00,  5.835989499912653E+01,  2.457313490671554E+06,  4.184590345087802E-03,  6.363078759595152E+01,  1.539851420228782E+02,  4.212038951787876E+04,  7.648758203735831E+04,  8.602992654289230E+04,
2457313.708333333, A.D. 2015-Oct-18 05:00:00.0000,  8.158919151203898E-01,  7.754618366574243E+03,  2.889954217181902E+01,  7.874537944595395E+00,  5.837005318139997E+01,  2.457313490666658E+06,  4.184659861420886E-03,  7.869839033679935E+01,  1.589269120685195E+02,  4.211992304219038E+04,  7.648522771780651E+04,  8.602849739805693E+04,
2457313.750000000, A.D. 2015-Oct-18 06:00:00.0000,  8.158620375311749E-01,  7.755796871545755E+03,  2.889776092473432E+01,  7.868010787276842E+00,  5.837936558755528E+01,  2.457313490660488E+06,  4.184724556731569E-03,  9.376684643306638E+01,  1.630017885908424E+02,  4.211948892862782E+04,  7.648318098570989E+04,  8.602716740840259E+04,
